Data,Time,Open,High,Low,Close,Voltick,Volume
2018.12.12,10:00,88025.00000,88125.00000,88000.00000,88115.00000,4898,13517
2018.12.12,10:01,88120.00000,88140.00000,88070.00000,88100.00000,3162,8139
2018.12.12,10:02,88100.00000,88170.00000,88095.00000,88115.00000,4249,11755
2018.12.12,10:03,88110.00000,88155.00000,88110.00000,88130.00000,1133,2866
2018.12.12,10:04,88125.00000,88235.00000,88120.00000,88215.00000,6640,17237
2018.12.12,10:05,88215.00000,88270.00000,88155.00000,88170.00000,5633,14064
2018.12.12,10:06,88175.00000,88215.00000,88065.00000,88085.00000,4902,12580
2018.12.12,10:07,88085.00000,88155.00000,88070.00000,88130.00000,2371,5781
2018.12.12,10:08,88130.00000,88215.00000,88125.00000,88195.00000,2398,6452
2018.12.12,10:09,88195.00000,88200.00000,88090.00000,88095.00000,2095,7047
2018.12.12,10:10,88100.00000,88120.00000,88005.00000,88080.00000,5215,13749
2018.12.12,10:11,88085.00000,88185.00000,88070.00000,88155.00000,3374,10128
2018.12.12,10:12,88160.00000,88195.00000,88110.00000,88180.00000,2210,6243
2018.12.12,10:13,88180.00000,88180.00000,88020.00000,88075.00000,3669,11120
2018.12.12,10:14,88070.00000,88150.00000,88070.00000,88140.00000,1729,5551
2018.12.12,10:15,88140.00000,88165.00000,88080.00000,88080.00000,1747,5769
2018.12.12,10:16,88080.00000,88155.00000,88060.00000,88145.00000,1678,5798
2018.12.12,10:17,88145.00000,88155.00000,88080.00000,88080.00000,1341,4035
2018.12.12,10:18,88080.00000,88120.00000,88070.00000,88085.00000,1239,3706
2018.12.12,10:19,88080.00000,88100.00000,88060.00000,88070.00000,1013,2716
2018.12.12,10:20,88070.00000,88180.00000,88065.00000,88170.00000,2488,7641
2018.12.12,10:21,88170.00000,88175.00000,88140.00000,88155.00000,1122,3216
2018.12.12,10:22,88155.00000,88175.00000,88140.00000,88165.00000,706,2273
2018.12.12,10:23,88165.00000,88200.00000,88125.00000,88150.00000,2280,6971
2018.12.12,10:24,88145.00000,88150.00000,88075.00000,88105.00000,2257,7663
2018.12.12,10:25,88100.00000,88120.00000,88080.00000,88095.00000,1021,3300
2018.12.12,10:26,88095.00000,88135.00000,88085.00000,88135.00000,1121,3646
2018.12.12,10:27,88135.00000,88170.00000,88125.00000,88155.00000,1638,4907
2018.12.12,10:28,88155.00000,88215.00000,88150.00000,88200.00000,2857,8697
2018.12.12,10:29,88195.00000,88260.00000,88190.00000,88250.00000,2674,8401
2018.12.12,10:30,88245.00000,88300.00000,88240.00000,88280.00000,4424,13438
2018.12.12,10:31,88280.00000,88325.00000,88265.00000,88300.00000,2892,8663
2018.12.12,10:32,88305.00000,88315.00000,88275.00000,88290.00000,1536,5571
2018.12.12,10:33,88290.00000,88360.00000,88290.00000,88320.00000,3616,11980
2018.12.12,10:34,88320.00000,88340.00000,88255.00000,88290.00000,2785,9005
2018.12.12,10:35,88290.00000,88395.00000,88280.00000,88385.00000,2745,8446
2018.12.12,10:36,88390.00000,88400.00000,88350.00000,88370.00000,2531,8184
2018.12.12,10:37,88375.00000,88430.00000,88375.00000,88420.00000,2487,7111
2018.12.12,10:38,88415.00000,88455.00000,88405.00000,88425.00000,2198,6554
2018.12.12,10:39,88425.00000,88455.00000,88360.00000,88395.00000,3099,8864
2018.12.12,10:40,88400.00000,88405.00000,88340.00000,88340.00000,2306,6897
2018.12.12,10:41,88340.00000,88440.00000,88325.00000,88415.00000,3271,10561
2018.12.12,10:42,88415.00000,88470.00000,88415.00000,88455.00000,2324,6840
2018.12.12,10:43,88460.00000,88485.00000,88425.00000,88455.00000,2014,6129
2018.12.12,10:44,88455.00000,88475.00000,88410.00000,88420.00000,1756,5362
2018.12.12,10:45,88415.00000,88455.00000,88405.00000,88450.00000,1382,4776
2018.12.12,10:46,88455.00000,88535.00000,88455.00000,88475.00000,4500,14135
2018.12.12,10:47,88475.00000,88480.00000,88395.00000,88395.00000,2922,8343
2018.12.12,10:48,88400.00000,88445.00000,88360.00000,88440.00000,2669,8134
2018.12.12,10:49,88435.00000,88525.00000,88435.00000,88500.00000,2490,7366
2018.12.12,10:50,88495.00000,88520.00000,88485.00000,88490.00000,2028,6884
2018.12.12,10:51,88490.00000,88490.00000,88405.00000,88425.00000,2479,7242
2018.12.12,10:52,88425.00000,88440.00000,88380.00000,88410.00000,1927,5404
2018.12.12,10:53,88410.00000,88435.00000,88345.00000,88385.00000,2928,8925
2018.12.12,10:54,88390.00000,88425.00000,88360.00000,88375.00000,1816,6199
2018.12.12,10:55,88370.00000,88415.00000,88350.00000,88365.00000,2048,7170
2018.12.12,10:56,88370.00000,88450.00000,88355.00000,88425.00000,1814,5610
